"","State","Category","Date","Water_Year","Region","Apportionment_Countable","Consumptive_Use","Consumptive_Use_MAF"
"270","Arizona","Agriculture",1993-06-01,1993,"Upper Basin","Yes",439.255279141846,0.000439255279141846
"271","Arizona","Agriculture",1993-07-01,1993,"Upper Basin","Yes",450.643885419881,0.000450643885419881
"272","Arizona","Agriculture",1993-08-01,1993,"Upper Basin","Yes",277.175709097183,0.000277175709097183
"273","Arizona","Agriculture",1993-09-01,1993,"Upper Basin","Yes",389.568438305039,0.000389568438305039
"274","Arizona","Agriculture",1993-10-01,1994,"Upper Basin","Yes",167.248282332462,0.000167248282332462
"275","Arizona","Agriculture",1993-11-01,1994,"Upper Basin","Yes",145.305745888484,0.000145305745888484
"276","Arizona","Agriculture",1993-12-01,1994,"Upper Basin","Yes",134.428509027306,0.000134428509027306
"277","Arizona","Agriculture",1994-01-01,1994,"Upper Basin","Yes",136.447229086041,0.000136447229086041
"278","Arizona","Agriculture",1994-02-01,1994,"Upper Basin","Yes",140.190838011388,0.000140190838011388
"279","Arizona","Agriculture",1994-03-01,1994,"Upper Basin","Yes",158.701598695205,0.000158701598695205
"280","Arizona","Agriculture",1994-04-01,1994,"Upper Basin","Yes",179.837960461633,0.000179837960461633
"281","Arizona","Agriculture",1994-05-01,1994,"Upper Basin","Yes",281.002210195712,0.000281002210195712
"282","Arizona","Agriculture",1994-06-01,1994,"Upper Basin","Yes",400.052181777999,0.000400052181777999
"283","Arizona","Agriculture",1994-07-01,1994,"Upper Basin","Yes",373.039276738919,0.000373039276738919
"284","Arizona","Agriculture",1994-08-01,1994,"Upper Basin","Yes",344.655218647844,0.000344655218647844
"285","Arizona","Agriculture",1994-09-01,1994,"Upper Basin","Yes",224.584034091465,0.000224584034091465
"286","Arizona","Agriculture",1994-10-01,1995,"Upper Basin","Yes",162.315509528178,0.000162315509528178
"287","Arizona","Agriculture",1994-11-01,1995,"Upper Basin","Yes",140.485956547627,0.000140485956547627
"288","Arizona","Agriculture",1994-12-01,1995,"Upper Basin","Yes",131.040937568416,0.000131040937568416
"289","Arizona","Agriculture",1995-01-01,1995,"Upper Basin","Yes",224.513178387788,0.000224513178387788
"290","Arizona","Agriculture",1995-02-01,1995,"Upper Basin","Yes",230.759469202917,0.000230759469202917
"291","Arizona","Agriculture",1995-03-01,1995,"Upper Basin","Yes",266.078085848319,0.000266078085848319
"292","Arizona","Agriculture",1995-04-01,1995,"Upper Basin","Yes",297.288675703484,0.000297288675703483
"293","Arizona","Agriculture",1995-05-01,1995,"Upper Basin","Yes",378.601610786401,0.000378601610786401
"294","Arizona","Agriculture",1995-06-01,1995,"Upper Basin","Yes",510.550842135655,0.000510550842135655
"295","Arizona","Agriculture",1995-07-01,1995,"Upper Basin","Yes",507.170775916656,0.000507170775916656
"296","Arizona","Agriculture",1995-08-01,1995,"Upper Basin","Yes",434.1478060584,0.0004341478060584
"297","Arizona","Agriculture",1995-09-01,1995,"Upper Basin","Yes",350.485120531816,0.000350485120531816
"298","Arizona","Agriculture",1995-10-01,1996,"Upper Basin","Yes",316.268396019781,0.000316268396019781
"299","Arizona","Agriculture",1995-11-01,1996,"Upper Basin","Yes",242.668284424116,0.000242668284424116
"300","Arizona","Agriculture",1995-12-01,1996,"Upper Basin","Yes",223.559170671125,0.000223559170671125
"301","Arizona","Agriculture",1996-01-01,1996,"Upper Basin","Yes",38.0270631119885,3.80270631119885e-05
"302","Arizona","Agriculture",1996-02-01,1996,"Upper Basin","Yes",55.7407705752112,5.57407705752112e-05
"303","Arizona","Agriculture",1996-03-01,1996,"Upper Basin","Yes",89.0745230275767,8.90745230275767e-05
"304","Arizona","Agriculture",1996-04-01,1996,"Upper Basin","Yes",100.706893684343,0.000100706893684343
"305","Arizona","Agriculture",1996-05-01,1996,"Upper Basin","Yes",153.082788549906,0.000153082788549906
"306","Arizona","Agriculture",1996-06-01,1996,"Upper Basin","Yes",197.357435246238,0.000197357435246238
"307","Arizona","Agriculture",1996-07-01,1996,"Upper Basin","Yes",205.490330637507,0.000205490330637507
"308","Arizona","Agriculture",1996-08-01,1996,"Upper Basin","Yes",158.205361986254,0.000158205361986254
"309","Arizona","Agriculture",1996-09-01,1996,"Upper Basin","Yes",127.952575417187,0.000127952575417187
"310","Arizona","Agriculture",1996-10-01,1997,"Upper Basin","Yes",68.1262005911902,6.81262005911902e-05
"311","Arizona","Agriculture",1996-11-01,1997,"Upper Basin","Yes",42.116200033328,4.2116200033328e-05
"312","Arizona","Agriculture",1996-12-01,1997,"Upper Basin","Yes",32.6430328322248,3.26430328322248e-05
"313","Arizona","Agriculture",1997-01-01,1997,"Upper Basin","Yes",38.1420027862726,3.81420027862726e-05
"314","Arizona","Agriculture",1997-02-01,1997,"Upper Basin","Yes",42.811908110564,4.2811908110564e-05
"315","Arizona","Agriculture",1997-03-01,1997,"Upper Basin","Yes",64.2831779878547,6.42831779878547e-05
"316","Arizona","Agriculture",1997-04-01,1997,"Upper Basin","Yes",82.380101967466,8.2380101967466e-05
"317","Arizona","Agriculture",1997-05-01,1997,"Upper Basin","Yes",131.567468657939,0.000131567468657939
"318","Arizona","Agriculture",1997-06-01,1997,"Upper Basin","Yes",270.684140216734,0.000270684140216734
"319","Arizona","Agriculture",1997-07-01,1997,"Upper Basin","Yes",186.954060729562,0.000186954060729562
"320","Arizona","Agriculture",1997-08-01,1997,"Upper Basin","Yes",174.610609218458,0.000174610609218458
"321","Arizona","Agriculture",1997-09-01,1997,"Upper Basin","Yes",173.935190438429,0.000173935190438429
"322","Arizona","Agriculture",1997-10-01,1998,"Upper Basin","Yes",89.3973202250055,8.93973202250055e-05
"323","Arizona","Agriculture",1997-11-01,1998,"Upper Basin","Yes",45.4376347437506,4.54376347437506e-05
"324","Arizona","Agriculture",1997-12-01,1998,"Upper Basin","Yes",34.3392726099012,3.43392726099012e-05
"325","Arizona","Agriculture",1998-01-01,1998,"Upper Basin","Yes",43.8917331700678,4.38917331700678e-05
"326","Arizona","Agriculture",1998-02-01,1998,"Upper Basin","Yes",49.9963367302002,4.99963367302002e-05
"327","Arizona","Agriculture",1998-03-01,1998,"Upper Basin","Yes",73.4800878924529,7.34800878924529e-05
"328","Arizona","Agriculture",1998-04-01,1998,"Upper Basin","Yes",108.186440511071,0.000108186440511071
"329","Arizona","Agriculture",1998-05-01,1998,"Upper Basin","Yes",231.617300042265,0.000231617300042265
"330","Arizona","Agriculture",1998-06-01,1998,"Upper Basin","Yes",300.322530872456,0.000300322530872456
"331","Arizona","Agriculture",1998-07-01,1998,"Upper Basin","Yes",211.89680140164,0.00021189680140164
"332","Arizona","Agriculture",1998-08-01,1998,"Upper Basin","Yes",237.398499030925,0.000237398499030925
"333","Arizona","Agriculture",1998-09-01,1998,"Upper Basin","Yes",164.344881233991,0.000164344881233991
"334","Arizona","Agriculture",1998-10-01,1999,"Upper Basin","Yes",78.9991207879482,7.89991207879481e-05
"335","Arizona","Agriculture",1998-11-01,1999,"Upper Basin","Yes",49.3169370259701,4.93169370259701e-05
"336","Arizona","Agriculture",1998-12-01,1999,"Upper Basin","Yes",36.9916790409385,3.69916790409385e-05
"337","Arizona","Agriculture",1999-01-01,1999,"Upper Basin","Yes",54.1469107221956,5.41469107221956e-05
"338","Arizona","Agriculture",1999-02-01,1999,"Upper Basin","Yes",57.2051371713493,5.72051371713494e-05
"339","Arizona","Agriculture",1999-03-01,1999,"Upper Basin","Yes",103.264959325079,0.000103264959325079
"340","Arizona","Agriculture",1999-04-01,1999,"Upper Basin","Yes",106.189932140585,0.000106189932140585
"341","Arizona","Agriculture",1999-05-01,1999,"Upper Basin","Yes",168.034968234125,0.000168034968234125
"342","Arizona","Agriculture",1999-06-01,1999,"Upper Basin","Yes",201.320890260666,0.000201320890260666
"343","Arizona","Agriculture",1999-07-01,1999,"Upper Basin","Yes",181.949550614789,0.000181949550614789
"344","Arizona","Agriculture",1999-08-01,1999,"Upper Basin","Yes",157.670835462973,0.000157670835462973
"345","Arizona","Agriculture",1999-09-01,1999,"Upper Basin","Yes",179.37925875071,0.00017937925875071
"346","Arizona","Agriculture",1999-10-01,2000,"Upper Basin","Yes",110.368805201714,0.000110368805201714
"347","Arizona","Agriculture",1999-11-01,2000,"Upper Basin","Yes",60.1863294635325,6.01863294635325e-05
"348","Arizona","Agriculture",1999-12-01,2000,"Upper Basin","Yes",46.7940980849044,4.67940980849044e-05
"349","Arizona","Agriculture",2000-01-01,2000,"Upper Basin","Yes",45.4833564844707,4.54833564844707e-05
"350","Arizona","Agriculture",2000-02-01,2000,"Upper Basin","Yes",52.0380719404166,5.20380719404166e-05
"351","Arizona","Agriculture",2000-03-01,2000,"Upper Basin","Yes",75.3207862087621,7.53207862087621e-05
"352","Arizona","Agriculture",2000-04-01,2000,"Upper Basin","Yes",103.593690648686,0.000103593690648686
"353","Arizona","Agriculture",2000-05-01,2000,"Upper Basin","Yes",187.637565198862,0.000187637565198862
"354","Arizona","Agriculture",2000-06-01,2000,"Upper Basin","Yes",256.419889595819,0.000256419889595819
"355","Arizona","Agriculture",2000-07-01,2000,"Upper Basin","Yes",244.048773723808,0.000244048773723808
"356","Arizona","Agriculture",2000-08-01,2000,"Upper Basin","Yes",194.364324041697,0.000194364324041697
"357","Arizona","Agriculture",2000-09-01,2000,"Upper Basin","Yes",162.005534635775,0.000162005534635775
"358","Arizona","Agriculture",2000-10-01,2001,"Upper Basin","Yes",81.3630302472966,8.13630302472967e-05
"359","Arizona","Agriculture",2000-11-01,2001,"Upper Basin","Yes",50.7187635363731,5.07187635363731e-05
"360","Arizona","Agriculture",2000-12-01,2001,"Upper Basin","Yes",38.4417837417601,3.84417837417602e-05
"361","Arizona","Agriculture",2001-01-01,2001,"Upper Basin","Yes",41.9633774690673,4.19633774690673e-05
"362","Arizona","Agriculture",2001-02-01,2001,"Upper Basin","Yes",48.1269746522804,4.81269746522804e-05
"363","Arizona","Agriculture",2001-03-01,2001,"Upper Basin","Yes",72.1986263526635,7.21986263526635e-05
"364","Arizona","Agriculture",2001-04-01,2001,"Upper Basin","Yes",99.8662323877416,9.98662323877416e-05
"365","Arizona","Agriculture",2001-05-01,2001,"Upper Basin","Yes",206.779847435914,0.000206779847435914
"366","Arizona","Agriculture",2001-06-01,2001,"Upper Basin","Yes",288.805307189977,0.000288805307189977
"367","Arizona","Agriculture",2001-07-01,2001,"Upper Basin","Yes",245.659617323098,0.000245659617323098
"368","Arizona","Agriculture",2001-08-01,2001,"Upper Basin","Yes",185.210887656972,0.000185210887656972
"369","Arizona","Agriculture",2001-09-01,2001,"Upper Basin","Yes",165.886555972428,0.000165886555972428
"370","Arizona","Agriculture",2001-10-01,2002,"Upper Basin","Yes",118.344478133028,0.000118344478133028
"371","Arizona","Agriculture",2001-11-01,2002,"Upper Basin","Yes",60.7903231019903,6.07903231019903e-05
"372","Arizona","Agriculture",2001-12-01,2002,"Upper Basin","Yes",34.8951254282524,3.48951254282524e-05
"373","Arizona","Agriculture",2002-01-01,2002,"Upper Basin","Yes",38.5802217075735,3.85802217075735e-05
"374","Arizona","Agriculture",2002-02-01,2002,"Upper Basin","Yes",48.3018680187479,4.83018680187479e-05
"375","Arizona","Agriculture",2002-03-01,2002,"Upper Basin","Yes",62.8926801207223,6.28926801207223e-05
"376","Arizona","Agriculture",2002-04-01,2002,"Upper Basin","Yes",82.3241609853395,8.23241609853395e-05
"377","Arizona","Agriculture",2002-05-01,2002,"Upper Basin","Yes",120.809452496337,0.000120809452496337
"378","Arizona","Agriculture",2002-06-01,2002,"Upper Basin","Yes",151.139089669533,0.000151139089669533
"379","Arizona","Agriculture",2002-07-01,2002,"Upper Basin","Yes",165.682932334256,0.000165682932334256
"380","Arizona","Agriculture",2002-08-01,2002,"Upper Basin","Yes",145.983856004294,0.000145983856004294
"381","Arizona","Agriculture",2002-09-01,2002,"Upper Basin","Yes",96.0958831403993,9.60958831403993e-05
"382","Arizona","Agriculture",2002-10-01,2003,"Upper Basin","Yes",67.7292057376468,6.77292057376468e-05
"383","Arizona","Agriculture",2002-11-01,2003,"Upper Basin","Yes",41.5391105473992,4.15391105473992e-05
"384","Arizona","Agriculture",2002-12-01,2003,"Upper Basin","Yes",30.8601784201551,3.08601784201551e-05
"385","Arizona","Agriculture",2003-01-01,2003,"Upper Basin","Yes",37.981627727995,3.7981627727995e-05
"386","Arizona","Agriculture",2003-02-01,2003,"Upper Basin","Yes",42.477138468688,4.2477138468688e-05
"387","Arizona","Agriculture",2003-03-01,2003,"Upper Basin","Yes",61.9511119556897,6.19511119556897e-05
"388","Arizona","Agriculture",2003-04-01,2003,"Upper Basin","Yes",86.7480957895106,8.67480957895106e-05
"389","Arizona","Agriculture",2003-05-01,2003,"Upper Basin","Yes",140.512812271989,0.000140512812271989
"390","Arizona","Agriculture",2003-06-01,2003,"Upper Basin","Yes",277.958289891225,0.000277958289891225
"391","Arizona","Agriculture",2003-07-01,2003,"Upper Basin","Yes",255.963388963189,0.000255963388963189
"392","Arizona","Agriculture",2003-08-01,2003,"Upper Basin","Yes",210.016459403018,0.000210016459403018
"393","Arizona","Agriculture",2003-09-01,2003,"Upper Basin","Yes",152.965309359082,0.000152965309359082
"394","Arizona","Agriculture",2003-10-01,2004,"Upper Basin","Yes",94.075295917642,9.4075295917642e-05
"395","Arizona","Agriculture",2003-11-01,2004,"Upper Basin","Yes",44.7733009622568,4.47733009622568e-05
"396","Arizona","Agriculture",2003-12-01,2004,"Upper Basin","Yes",33.6468317404266,3.36468317404266e-05
"397","Arizona","Agriculture",2004-01-01,2004,"Upper Basin","Yes",42.5553455007032,4.25553455007032e-05
"398","Arizona","Agriculture",2004-02-01,2004,"Upper Basin","Yes",48.7092375136618,4.87092375136618e-05
"399","Arizona","Agriculture",2004-03-01,2004,"Upper Basin","Yes",76.2713370376149,7.62713370376148e-05
"400","Arizona","Agriculture",2004-04-01,2004,"Upper Basin","Yes",103.318051883626,0.000103318051883626
"401","Arizona","Agriculture",2004-05-01,2004,"Upper Basin","Yes",186.154405651221,0.000186154405651221
"402","Arizona","Agriculture",2004-06-01,2004,"Upper Basin","Yes",209.383756217978,0.000209383756217978
"403","Arizona","Agriculture",2004-07-01,2004,"Upper Basin","Yes",225.278835418975,0.000225278835418975
"404","Arizona","Agriculture",2004-08-01,2004,"Upper Basin","Yes",180.481803357502,0.000180481803357502
"405","Arizona","Agriculture",2004-09-01,2004,"Upper Basin","Yes",113.820059377765,0.000113820059377765
"406","Arizona","Agriculture",2004-10-01,2005,"Upper Basin","Yes",82.7796727017152,8.27796727017152e-05
"407","Arizona","Agriculture",2004-11-01,2005,"Upper Basin","Yes",47.9657628544199,4.79657628544199e-05
"408","Arizona","Agriculture",2004-12-01,2005,"Upper Basin","Yes",35.2073705538489,3.52073705538489e-05
"409","Arizona","Agriculture",2005-01-01,2005,"Upper Basin","Yes",41.4715301951432,4.14715301951432e-05
"410","Arizona","Agriculture",2005-02-01,2005,"Upper Basin","Yes",47.3374295434217,4.73374295434217e-05
"411","Arizona","Agriculture",2005-03-01,2005,"Upper Basin","Yes",70.9264747882002,7.09264747882001e-05
"412","Arizona","Agriculture",2005-04-01,2005,"Upper Basin","Yes",99.4536873714824,9.94536873714824e-05
"413","Arizona","Agriculture",2005-05-01,2005,"Upper Basin","Yes",178.583045439598,0.000178583045439598
"414","Arizona","Agriculture",2005-06-01,2005,"Upper Basin","Yes",359.198921032949,0.000359198921032949
"415","Arizona","Agriculture",2005-07-01,2005,"Upper Basin","Yes",438.037249443903,0.000438037249443903
"416","Arizona","Agriculture",2005-08-01,2005,"Upper Basin","Yes",298.71224721027,0.00029871224721027
"417","Arizona","Agriculture",2005-09-01,2005,"Upper Basin","Yes",313.978094910644,0.000313978094910644
"418","Arizona","Agriculture",2005-10-01,2006,"Upper Basin","Yes",101.097451407031,0.000101097451407031
"419","Arizona","Agriculture",2005-11-01,2006,"Upper Basin","Yes",63.1711297602674,6.31711297602674e-05
"420","Arizona","Agriculture",2005-12-01,2006,"Upper Basin","Yes",53.5604934912175,5.35604934912175e-05
"421","Arizona","Agriculture",2006-01-01,2006,"Upper Basin","Yes",41.0977464555351,4.10977464555351e-05
"422","Arizona","Agriculture",2006-02-01,2006,"Upper Basin","Yes",47.3988293123054,4.73988293123054e-05
"423","Arizona","Agriculture",2006-03-01,2006,"Upper Basin","Yes",64.5295668317683,6.45295668317683e-05
"424","Arizona","Agriculture",2006-04-01,2006,"Upper Basin","Yes",87.8282205922432,8.78282205922432e-05
"425","Arizona","Agriculture",2006-05-01,2006,"Upper Basin","Yes",117.993814594147,0.000117993814594147
"426","Arizona","Agriculture",2006-06-01,2006,"Upper Basin","Yes",143.309620292754,0.000143309620292754
"427","Arizona","Agriculture",2006-07-01,2006,"Upper Basin","Yes",148.801378460542,0.000148801378460542
"428","Arizona","Agriculture",2006-08-01,2006,"Upper Basin","Yes",137.485887193387,0.000137485887193387
"429","Arizona","Agriculture",2006-09-01,2006,"Upper Basin","Yes",113.20594954123,0.00011320594954123
"430","Arizona","Agriculture",2006-10-01,2007,"Upper Basin","Yes",69.6816924301343,6.96816924301343e-05
"431","Arizona","Agriculture",2006-11-01,2007,"Upper Basin","Yes",45.668064931317,4.5668064931317e-05
"432","Arizona","Agriculture",2006-12-01,2007,"Upper Basin","Yes",33.7407421464308,3.37407421464308e-05
"433","Arizona","Agriculture",2007-01-01,2007,"Upper Basin","Yes",43.8605036475198,4.38605036475198e-05
"434","Arizona","Agriculture",2007-02-01,2007,"Upper Basin","Yes",49.7105480332603,4.97105480332603e-05
"435","Arizona","Agriculture",2007-03-01,2007,"Upper Basin","Yes",73.7024277798907,7.37024277798907e-05
"436","Arizona","Agriculture",2007-04-01,2007,"Upper Basin","Yes",119.620619580083,0.000119620619580083
"437","Arizona","Agriculture",2007-05-01,2007,"Upper Basin","Yes",234.413045262918,0.000234413045262918
"438","Arizona","Agriculture",2007-06-01,2007,"Upper Basin","Yes",296.531036324701,0.000296531036324701
"439","Arizona","Agriculture",2007-07-01,2007,"Upper Basin","Yes",251.304591871224,0.000251304591871224
"440","Arizona","Agriculture",2007-08-01,2007,"Upper Basin","Yes",283.621203173117,0.000283621203173117
"441","Arizona","Agriculture",2007-09-01,2007,"Upper Basin","Yes",197.45197928857,0.00019745197928857
"442","Arizona","Agriculture",2007-10-01,2008,"Upper Basin","Yes",113.428485427668,0.000113428485427668
