"","Water_Year","State","Category","Region","Apportionment_Countable","Consumptive_Use","Consumptive_Use_MAF","Date"
"987",1989,"Wyoming","Power","Upper Basin","Yes",36479,0.036479,1989-01-01
"988",1989,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",30647.8518040333,0.0306478518040333,1989-01-01
"989",1990,"Arizona","Agriculture","Lower Basin","Yes",1264052,1.264052,1990-01-01
"990",1990,"Arizona","Agriculture","Upper Basin","Yes",5595.4847537169,0.0055954847537169,1990-01-01
"991",1990,"Arizona","Export","Lower Basin","Yes",0,0,1990-01-01
"992",1990,"Arizona","Export","Upper Basin","Yes",0,0,1990-01-01
"993",1990,"Arizona","Export Within System","Lower Basin","Yes",778939,0.778939,1990-01-01
"994",1990,"Arizona","Import","Upper Basin","Yes",0,0,1990-01-01
"995",1990,"Arizona","Mineral","Upper Basin","Yes",0,0,1990-01-01
"996",1990,"Arizona","Municipal and Industrial","Lower Basin","Yes",24385,0.024385,1990-01-01
"997",1990,"Arizona","Municipal and Industrial","Upper Basin","Yes",7225.066,0.007225066,1990-01-01
"998",1990,"Arizona","Power","Lower Basin","Yes",0,0,1990-01-01
"999",1990,"Arizona","Power","Upper Basin","Yes",20724,0.020724,1990-01-01
"1000",1990,"Arizona","Reservoir Evaporation","Upper Basin","Yes",2478.597,0.002478597,1990-01-01
"1001",1990,"California","Agriculture","Lower Basin","Yes",470637,0.470637,1990-01-01
"1002",1990,"California","Export","Lower Basin","Yes",4628500,4.6285,1990-01-01
"1003",1990,"California","Export Within System","Lower Basin","Yes",0,0,1990-01-01
"1004",1990,"California","Municipal and Industrial","Lower Basin","Yes",2292,0.002292,1990-01-01
"1005",1990,"California","Power","Lower Basin","Yes",0,0,1990-01-01
"1006",1990,"Colorado","Agriculture","Upper Basin","Yes",1563160.61032808,1.56316061032808,1990-01-01
"1007",1990,"Colorado","Export","Upper Basin","Yes",671894.22,0.67189422,1990-01-01
"1008",1990,"Colorado","Import","Upper Basin","Yes",-169928.53,-0.16992853,1990-01-01
"1009",1990,"Colorado","Mineral","Upper Basin","Yes",2353.6,0.0023536,1990-01-01
"1010",1990,"Colorado","Municipal and Industrial","Upper Basin","Yes",23025.3655434756,0.0230253655434756,1990-01-01
"1011",1990,"Colorado","Power","Upper Basin","Yes",18628.0945,0.0186280945,1990-01-01
"1012",1990,"Colorado","Reservoir Evaporation","Upper Basin","Yes",82969.894299488,0.0829698942994881,1990-01-01
"1013",1990,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",505345.9088668,0.5053459088668,1990-01-01
"1014",1990,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",1087244,1.087244,1990-01-01
"1015",1990,"Mexico","Mexico Deliveries","Mexico","Yes",1659179,1.659179,1990-01-01
"1016",1990,"Nevada","Agriculture","Lower Basin","Yes",5,5e-06,1990-01-01
"1017",1990,"Nevada","Export","Lower Basin","Yes",0,0,1990-01-01
"1018",1990,"Nevada","Export Within System","Lower Basin","Yes",0,0,1990-01-01
"1019",1990,"Nevada","Municipal and Industrial","Lower Basin","Yes",145558,0.145558,1990-01-01
"1020",1990,"Nevada","Power","Lower Basin","Yes",14066,0.014066,1990-01-01
"1021",1990,"New Mexico","Agriculture","Upper Basin","Yes",234978.94579313,0.234978945793131,1990-01-01
"1022",1990,"New Mexico","Export","Upper Basin","Yes",67815.9,0.0678159,1990-01-01
"1023",1990,"New Mexico","Mineral","Upper Basin","Yes",401.44,0.00040144,1990-01-01
"1024",1990,"New Mexico","Municipal and Industrial","Upper Basin","Yes",13304.4599644951,0.0133044599644951,1990-01-01
"1025",1990,"New Mexico","Power","Upper Basin","Yes",42634.151,0.042634151,1990-01-01
"1026",1990,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",28183.05,0.02818305,1990-01-01
"1027",1990,"Utah","Agriculture","Upper Basin","Yes",535501.143043663,0.535501143043663,1990-01-01
"1028",1990,"Utah","Export","Upper Basin","Yes",155781.663928872,0.155781663928872,1990-01-01
"1029",1990,"Utah","Import","Upper Basin","Yes",-3316,-0.003316,1990-01-01
"1030",1990,"Utah","Mineral","Upper Basin","Yes",3927.2,0.0039272,1990-01-01
"1031",1990,"Utah","Municipal and Industrial","Upper Basin","Yes",9856.60881789575,0.00985660881789575,1990-01-01
"1032",1990,"Utah","Power","Upper Basin","Yes",32998.386,0.032998386,1990-01-01
"1033",1990,"Utah","Reservoir Evaporation","Upper Basin","Yes",141162.648413708,0.141162648413708,1990-01-01
"1034",1990,"Wyoming","Agriculture","Upper Basin","Yes",406733.215057479,0.406733215057479,1990-01-01
"1035",1990,"Wyoming","Export","Upper Basin","Yes",15643,0.015643,1990-01-01
"1036",1990,"Wyoming","Import","Upper Basin","Yes",0,0,1990-01-01
"1037",1990,"Wyoming","Mineral","Upper Basin","Yes",15421.84,0.01542184,1990-01-01
"1038",1990,"Wyoming","Municipal and Industrial","Upper Basin","Yes",4236.90078799358,0.00423690078799358,1990-01-01
"1039",1990,"Wyoming","Power","Upper Basin","Yes",37375,0.037375,1990-01-01
"1040",1990,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",34794.37908391,0.03479437908391,1990-01-01
"1041",1991,"Arizona","Agriculture","Lower Basin","Yes",1229034,1.229034,1991-01-01
"1042",1991,"Arizona","Agriculture","Upper Basin","Yes",2247.61569381066,0.00224761569381066,1991-01-01
"1043",1991,"Arizona","Export","Lower Basin","Yes",0,0,1991-01-01
"1044",1991,"Arizona","Export","Upper Basin","Yes",0,0,1991-01-01
"1045",1991,"Arizona","Export Within System","Lower Basin","Yes",474712,0.474712,1991-01-01
"1046",1991,"Arizona","Import","Upper Basin","Yes",0,0,1991-01-01
"1047",1991,"Arizona","Mineral","Upper Basin","Yes",0,0,1991-01-01
"1048",1991,"Arizona","Municipal and Industrial","Lower Basin","Yes",24897,0.024897,1991-01-01
"1049",1991,"Arizona","Municipal and Industrial","Upper Basin","Yes",6168.152,0.006168152,1991-01-01
"1050",1991,"Arizona","Power","Lower Basin","Yes",0,0,1991-01-01
"1051",1991,"Arizona","Power","Upper Basin","Yes",23715,0.023715,1991-01-01
"1052",1991,"Arizona","Reservoir Evaporation","Upper Basin","Yes",2572.186,0.002572186,1991-01-01
"1053",1991,"California","Agriculture","Lower Basin","Yes",443382,0.443382,1991-01-01
"1054",1991,"California","Export","Lower Basin","Yes",4540910,4.54091,1991-01-01
"1055",1991,"California","Export Within System","Lower Basin","Yes",0,0,1991-01-01
"1056",1991,"California","Municipal and Industrial","Lower Basin","Yes",4964,0.004964,1991-01-01
"1057",1991,"California","Power","Lower Basin","Yes",0,0,1991-01-01
"1058",1991,"Colorado","Agriculture","Upper Basin","Yes",1175094.23371246,1.17509423371246,1991-01-01
"1059",1991,"Colorado","Export","Upper Basin","Yes",654973.04,0.65497304,1991-01-01
"1060",1991,"Colorado","Import","Upper Basin","Yes",-174169.78,-0.17416978,1991-01-01
"1061",1991,"Colorado","Mineral","Upper Basin","Yes",2470.5599848,0.0024705599848,1991-01-01
"1062",1991,"Colorado","Municipal and Industrial","Upper Basin","Yes",24402.9813489353,0.0244029813489353,1991-01-01
"1063",1991,"Colorado","Power","Upper Basin","Yes",18653.7155,0.0186537155,1991-01-01
"1064",1991,"Colorado","Reservoir Evaporation","Upper Basin","Yes",89287.3935898253,0.0892873935898253,1991-01-01
"1065",1991,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",450295.0946033,0.4502950946033,1991-01-01
"1066",1991,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",1049309,1.049309,1991-01-01
"1067",1991,"Mexico","Mexico Deliveries","Mexico","Yes",1672878,1.672878,1991-01-01
"1068",1991,"Nevada","Agriculture","Lower Basin","Yes",11,1.1e-05,1991-01-01
"1069",1991,"Nevada","Export","Lower Basin","Yes",0,0,1991-01-01
"1070",1991,"Nevada","Export Within System","Lower Basin","Yes",0,0,1991-01-01
"1071",1991,"Nevada","Municipal and Industrial","Lower Basin","Yes",147261,0.147261,1991-01-01
"1072",1991,"Nevada","Power","Lower Basin","Yes",17153,0.017153,1991-01-01
"1073",1991,"New Mexico","Agriculture","Upper Basin","Yes",128880.421124981,0.128880421124981,1991-01-01
"1074",1991,"New Mexico","Export","Upper Basin","Yes",114705.68,0.11470568,1991-01-01
"1075",1991,"New Mexico","Mineral","Upper Basin","Yes",289.92,0.00028992,1991-01-01
"1076",1991,"New Mexico","Municipal and Industrial","Upper Basin","Yes",12981.8804837406,0.0129818804837406,1991-01-01
"1077",1991,"New Mexico","Power","Upper Basin","Yes",36251.14,0.03625114,1991-01-01
"1078",1991,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",31908.47,0.03190847,1991-01-01
"1079",1991,"Utah","Agriculture","Upper Basin","Yes",563438.048558271,0.563438048558271,1991-01-01
"1080",1991,"Utah","Export","Upper Basin","Yes",128973.993651889,0.128973993651889,1991-01-01
"1081",1991,"Utah","Import","Upper Basin","Yes",-3701,-0.003701,1991-01-01
"1082",1991,"Utah","Mineral","Upper Basin","Yes",4000.56,0.00400056,1991-01-01
"1083",1991,"Utah","Municipal and Industrial","Upper Basin","Yes",9725.43550013532,0.00972543550013532,1991-01-01
"1084",1991,"Utah","Power","Upper Basin","Yes",34983.766,0.034983766,1991-01-01
"1085",1991,"Utah","Reservoir Evaporation","Upper Basin","Yes",155920.063011312,0.155920063011312,1991-01-01
"1086",1991,"Wyoming","Agriculture","Upper Basin","Yes",424940.973165742,0.424940973165742,1991-01-01
"1087",1991,"Wyoming","Export","Upper Basin","Yes",18252,0.018252,1991-01-01
"1088",1991,"Wyoming","Import","Upper Basin","Yes",0,0,1991-01-01
"1089",1991,"Wyoming","Mineral","Upper Basin","Yes",13980.32,0.01398032,1991-01-01
"1090",1991,"Wyoming","Municipal and Industrial","Upper Basin","Yes",4217.70056552972,0.00421770056552972,1991-01-01
"1091",1991,"Wyoming","Power","Upper Basin","Yes",40155,0.040155,1991-01-01
"1092",1991,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",32721.5203402167,0.0327215203402167,1991-01-01
"1093",1992,"Arizona","Agriculture","Lower Basin","Yes",1134301,1.134301,1992-01-01
"1094",1992,"Arizona","Agriculture","Upper Basin","Yes",2950.10686188138,0.00295010686188138,1992-01-01
"1095",1992,"Arizona","Export","Lower Basin","Yes",0,0,1992-01-01
"1096",1992,"Arizona","Export","Upper Basin","Yes",0,0,1992-01-01
"1097",1992,"Arizona","Export Within System","Lower Basin","Yes",521564,0.521564,1992-01-01
"1098",1992,"Arizona","Import","Upper Basin","Yes",0,0,1992-01-01
"1099",1992,"Arizona","Mineral","Upper Basin","Yes",0,0,1992-01-01
"1100",1992,"Arizona","Municipal and Industrial","Lower Basin","Yes",25983,0.025983,1992-01-01
"1101",1992,"Arizona","Municipal and Industrial","Upper Basin","Yes",5740.461,0.005740461,1992-01-01
"1102",1992,"Arizona","Power","Lower Basin","Yes",0,0,1992-01-01
"1103",1992,"Arizona","Power","Upper Basin","Yes",23715,0.023715,1992-01-01
"1104",1992,"Arizona","Reservoir Evaporation","Upper Basin","Yes",4449.4164,0.0044494164,1992-01-01
"1105",1992,"California","Agriculture","Lower Basin","Yes",405671,0.405671,1992-01-01
"1106",1992,"California","Export","Lower Basin","Yes",4088549,4.088549,1992-01-01
"1107",1992,"California","Export Within System","Lower Basin","Yes",0,0,1992-01-01
"1108",1992,"California","Municipal and Industrial","Lower Basin","Yes",1945,0.001945,1992-01-01
"1109",1992,"California","Power","Lower Basin","Yes",0,0,1992-01-01
"1110",1992,"Colorado","Agriculture","Upper Basin","Yes",1063969.57063385,1.06396957063385,1992-01-01
"1111",1992,"Colorado","Export","Upper Basin","Yes",679275.7,0.6792757,1992-01-01
"1112",1992,"Colorado","Import","Upper Basin","Yes",-169483.23,-0.16948323,1992-01-01
"1113",1992,"Colorado","Mineral","Upper Basin","Yes",2826.5599648,0.0028265599648,1992-01-01
"1114",1992,"Colorado","Municipal and Industrial","Upper Basin","Yes",25921.7144098184,0.0259217144098184,1992-01-01
"1115",1992,"Colorado","Power","Upper Basin","Yes",17863.567,0.017863567,1992-01-01
"1116",1992,"Colorado","Reservoir Evaporation","Upper Basin","Yes",89767.9257335492,0.0897679257335492,1992-01-01
"1117",1992,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",430775.3021927,0.4307753021927,1992-01-01
"1118",1992,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",992707,0.992707,1992-01-01
"1119",1992,"Mexico","Mexico Deliveries","Mexico","Yes",1655046,1.655046,1992-01-01
"1120",1992,"Nevada","Agriculture","Lower Basin","Yes",15,1.5e-05,1992-01-01
"1121",1992,"Nevada","Export","Lower Basin","Yes",0,0,1992-01-01
"1122",1992,"Nevada","Export Within System","Lower Basin","Yes",0,0,1992-01-01
"1123",1992,"Nevada","Municipal and Industrial","Lower Basin","Yes",151597,0.151597,1992-01-01
"1124",1992,"Nevada","Power","Lower Basin","Yes",13699,0.013699,1992-01-01
"1125",1992,"New Mexico","Agriculture","Upper Basin","Yes",122957.07620083,0.12295707620083,1992-01-01
"1126",1992,"New Mexico","Export","Upper Basin","Yes",83266.01,0.08326601,1992-01-01
"1127",1992,"New Mexico","Mineral","Upper Basin","Yes",381.92,0.00038192,1992-01-01
"1128",1992,"New Mexico","Municipal and Industrial","Upper Basin","Yes",12225.5643480194,0.0122255643480194,1992-01-01
"1129",1992,"New Mexico","Power","Upper Basin","Yes",43235.443,0.043235443,1992-01-01
"1130",1992,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",33259.07,0.03325907,1992-01-01
"1131",1992,"Utah","Agriculture","Upper Basin","Yes",567174.316329217,0.567174316329217,1992-01-01
"1132",1992,"Utah","Export","Upper Basin","Yes",156238.988540606,0.156238988540606,1992-01-01
"1133",1992,"Utah","Import","Upper Basin","Yes",-5145.13037128142,-0.00514513037128142,1992-01-01
"1134",1992,"Utah","Mineral","Upper Basin","Yes",4106.56,0.00410656,1992-01-01
"1135",1992,"Utah","Municipal and Industrial","Upper Basin","Yes",9732.8769297569,0.0097328769297569,1992-01-01
"1136",1992,"Utah","Power","Upper Basin","Yes",36480.386,0.036480386,1992-01-01
"1137",1992,"Utah","Reservoir Evaporation","Upper Basin","Yes",154508.574582355,0.154508574582355,1992-01-01
"1138",1992,"Wyoming","Agriculture","Upper Basin","Yes",450745.724051462,0.450745724051462,1992-01-01
"1139",1992,"Wyoming","Export","Upper Basin","Yes",14240,0.01424,1992-01-01
"1140",1992,"Wyoming","Import","Upper Basin","Yes",0,0,1992-01-01
"1141",1992,"Wyoming","Mineral","Upper Basin","Yes",11362.32,0.01136232,1992-01-01
"1142",1992,"Wyoming","Municipal and Industrial","Upper Basin","Yes",4149.41177387834,0.00414941177387834,1992-01-01
"1143",1992,"Wyoming","Power","Upper Basin","Yes",43404,0.043404,1992-01-01
"1144",1992,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",29378.7055754067,0.0293787055754067,1992-01-01
"1145",1993,"Arizona","Agriculture","Lower Basin","Yes",1019953,1.019953,1993-01-01
"1146",1993,"Arizona","Agriculture","Upper Basin","Yes",3085.48861728301,0.00308548861728301,1993-01-01
"1147",1993,"Arizona","Export","Lower Basin","Yes",0,0,1993-01-01
"1148",1993,"Arizona","Export","Upper Basin","Yes",0,0,1993-01-01
"1149",1993,"Arizona","Export Within System","Lower Basin","Yes",879164,0.879164,1993-01-01
"1150",1993,"Arizona","Import","Upper Basin","Yes",0,0,1993-01-01
"1151",1993,"Arizona","Mineral","Upper Basin","Yes",0,0,1993-01-01
"1152",1993,"Arizona","Municipal and Industrial","Lower Basin","Yes",32480,0.03248,1993-01-01
"1153",1993,"Arizona","Municipal and Industrial","Upper Basin","Yes",5680.873,0.005680873,1993-01-01
"1154",1993,"Arizona","Power","Lower Basin","Yes",0,0,1993-01-01
"1155",1993,"Arizona","Power","Upper Basin","Yes",23282,0.023282,1993-01-01
"1156",1993,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3950.946,0.003950946,1993-01-01
"1157",1993,"California","Agriculture","Lower Basin","Yes",430462,0.430462,1993-01-01
"1158",1993,"California","Export","Lower Basin","Yes",4257892,4.257892,1993-01-01
"1159",1993,"California","Export Within System","Lower Basin","Yes",0,0,1993-01-01
"1160",1993,"California","Municipal and Industrial","Lower Basin","Yes",5262,0.005262,1993-01-01
"1161",1993,"California","Power","Lower Basin","Yes",0,0,1993-01-01
"1162",1993,"Colorado","Agriculture","Upper Basin","Yes",1116700.01142922,1.11670001142922,1993-01-01
"1163",1993,"Colorado","Export","Upper Basin","Yes",763305.64,0.76330564,1993-01-01
"1164",1993,"Colorado","Import","Upper Basin","Yes",-165205.57,-0.16520557,1993-01-01
"1165",1993,"Colorado","Mineral","Upper Basin","Yes",3182.5599448,0.0031825599448,1993-01-01
"1166",1993,"Colorado","Municipal and Industrial","Upper Basin","Yes",27752.0844062846,0.0277520844062846,1993-01-01
"1167",1993,"Colorado","Power","Upper Basin","Yes",17137.4515,0.0171374515,1993-01-01
"1168",1993,"Colorado","Reservoir Evaporation","Upper Basin","Yes",86421.2170428953,0.0864212170428953,1993-01-01
"1169",1993,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",485392.2648687,0.4853922648687,1993-01-01
"1170",1993,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",1011801,1.011801,1993-01-01
"1171",1993,"Mexico","Mexico Deliveries","Mexico","Yes",4965016,4.965016,1993-01-01
"1172",1993,"Nevada","Agriculture","Lower Basin","Yes",27,2.7e-05,1993-01-01
"1173",1993,"Nevada","Export","Lower Basin","Yes",0,0,1993-01-01
"1174",1993,"Nevada","Export Within System","Lower Basin","Yes",0,0,1993-01-01
"1175",1993,"Nevada","Municipal and Industrial","Lower Basin","Yes",157586,0.157586,1993-01-01
"1176",1993,"Nevada","Power","Lower Basin","Yes",14450,0.01445,1993-01-01
"1177",1993,"New Mexico","Agriculture","Upper Basin","Yes",137631.153009666,0.137631153009666,1993-01-01
"1178",1993,"New Mexico","Export","Upper Basin","Yes",106409.43,0.10640943,1993-01-01
"1179",1993,"New Mexico","Mineral","Upper Basin","Yes",473.92,0.00047392,1993-01-01
"1180",1993,"New Mexico","Municipal and Industrial","Upper Basin","Yes",11509.4577718114,0.0115094577718114,1993-01-01
"1181",1993,"New Mexico","Power","Upper Basin","Yes",44076.16,0.04407616,1993-01-01
"1182",1993,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",32530.81,0.03253081,1993-01-01
"1183",1993,"Utah","Agriculture","Upper Basin","Yes",596857.578841582,0.596857578841582,1993-01-01
"1184",1993,"Utah","Export","Upper Basin","Yes",158317.85386498,0.15831785386498,1993-01-01
"1185",1993,"Utah","Import","Upper Basin","Yes",-6438.1001614267,-0.0064381001614267,1993-01-01
"1186",1993,"Utah","Mineral","Upper Basin","Yes",4212.56,0.00421256,1993-01-01
"1187",1993,"Utah","Municipal and Industrial","Upper Basin","Yes",9747.51691483884,0.00974751691483884,1993-01-01
"1188",1993,"Utah","Power","Upper Basin","Yes",36214.386,0.036214386,1993-01-01
"1189",1993,"Utah","Reservoir Evaporation","Upper Basin","Yes",157865.145559224,0.157865145559224,1993-01-01
"1190",1993,"Wyoming","Agriculture","Upper Basin","Yes",387133.707458069,0.387133707458069,1993-01-01
"1191",1993,"Wyoming","Export","Upper Basin","Yes",25212,0.025212,1993-01-01
"1192",1993,"Wyoming","Import","Upper Basin","Yes",0,0,1993-01-01
"1193",1993,"Wyoming","Mineral","Upper Basin","Yes",8744.32,0.00874432,1993-01-01
"1194",1993,"Wyoming","Municipal and Industrial","Upper Basin","Yes",4061.55588140189,0.00406155588140189,1993-01-01
"1195",1993,"Wyoming","Power","Upper Basin","Yes",43617,0.043617,1993-01-01
